0,0,0
1,1,0
2,2,0
3,3,0
5,4,0
6,5,0
7,6,0
8,7,0
10,8,0
11,9,0
12,10,0
14,11,0
15,12,0
16,13,0
17,14,0
19,15,0
20,16,0
21,17,0
22,18,0
24,19,0
25,20,0
26,21,0
28,22,0
29,23,0
30,24,0
31,25,0
33,26,0
34,27,0
35,28,0
36,29,0
38,30,0
39,31,0
40,32,0
42,33,0
43,34,0
44,35,0
45,36,0
47,37,0
48,38,0
49,39,0
51,41,0
52,42,0
53,43,0
54,44,0
56,45,0
57,46,0
58,47,0
59,48,0
61,49,0
62,50,0
63,51,0
65,52,0
66,53,0
67,54,0
68,55,0
70,56,0
71,57,0
72,58,0
73,59,0
75,60,0
76,61,0
77,62,0
79,63,0
80,64,0
81,65,0
82,66,0
84,67,0
85,68,0
86,69,0
87,70,0
89,71,0
90,72,0
91,73,0
93,74,0
94,75,0
95,76,0
96,77,0
98,78,0
99,79,0
100,80,0
102,82,0
103,83,0
104,84,0
105,85,0
107,86,0
108,87,0
109,88,0
110,89,0
112,90,0
113,91,0
114,92,0
116,93,0
117,94,0
118,95,0
119,96,0
121,97,0
122,98,0
123,99,0
124,100,0
126,101,0
127,102,0
128,103,0
130,104,0
131,105,0
132,106,0
133,107,0
135,108,0
136,109,0
137,110,0
138,111,0
140,112,0
141,113,0
142,114,0
144,115,0
145,116,0
146,117,0
147,118,0
149,119,0
150,120,0
151,121,0
153,123,0
154,124,0
155,125,0
156,126,0
158,127,0
159,128,0
160,129,0
161,130,0
163,131,0
164,132,0
165,133,0
167,134,0
168,135,0
169,136,0
170,137,0
172,138,0
173,139,0
174,140,0
175,141,0
177,142,0
178,143,0
179,144,0
181,145,0
182,146,0
183,147,0
184,148,0
186,149,0
187,150,0
188,151,0
189,152,0
191,153,0
192,154,0
193,155,0
195,156,0
196,157,0
197,158,0
198,159,0
200,160,0
201,161,0
202,162,0
204,164,0
205,165,0
206,166,0
207,167,0
209,168,0
210,169,0
211,170,0
212,171,0
214,172,0
215,173,0
216,174,0
218,175,0
219,176,0
220,177,0
221,178,0
223,179,0
224,180,0
225,181,0
226,182,0
228,183,0
229,184,0
230,185,0
232,186,0
233,187,0
234,188,0
235,189,0
237,190,0
238,191,0
239,192,0
240,193,0
242,194,0
243,195,0
244,196,0
246,197,0
247,198,0
248,199,0
249,200,0
251,201,0
252,202,0
253,203,0
255,205,0
255,206,7
255,206,7
255,207,15
255,209,22
255,209,22
255,210,30
255,210,30
255,212,37
255,213,45
255,213,45
255,215,52
255,216,60
255,216,60
255,218,67
255,219,75
255,219,75
255,221,82
255,221,82
255,222,90
255,224,97
255,224,97
255,225,105
255,227,112
255,227,112
255,228,120
255,230,127
255,230,127
255,231,135
255,231,135
255,232,142
255,234,150
255,234,150
255,235,157
255,237,165
255,237,165
255,238,172
255,240,180
255,240,180
255,241,187
255,241,187
255,243,195
255,244,202
255,244,202
255,246,210
255,247,217
255,247,217
255,249,225
255,250,232
255,250,232
255,252,240
255,252,240
255,253,247
255,255,255
255,255,255
255,255,255
