0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
1,0,0
3,0,0
4,0,0
5,0,0
6,0,0
6,0,0
8,0,0
9,0,0
11,0,0
12,0,0
14,0,0
15,0,0
16,0,0
17,0,0
19,0,0
19,0,0
21,0,0
22,0,0
23,0,0
25,0,0
26,0,0
27,0,0
28,0,0
31,0,0
32,0,0
32,0,0
33,0,0
34,0,0
36,0,0
37,0,0
38,0,0
39,0,0
42,0,0
43,0,0
44,0,0
45,0,0
45,0,0
47,0,0
48,0,0
49,0,0
51,0,0
53,0,0
54,0,0
55,0,0
56,0,0
58,0,0
58,0,0
59,0,0
60,0,0
62,0,0
64,0,0
65,0,0
66,0,0
67,0,0
69,0,0
70,0,0
70,0,0
72,0,0
73,0,0
75,0,0
76,0,0
77,0,0
78,0,0
80,0,0
82,0,0
83,0,0
83,0,0
84,0,0
86,0,0
87,0,0
88,0,0
89,0,0
92,0,0
93,0,0
94,0,0
95,0,0
97,0,0
97,0,0
98,0,0
99,0,0
100,0,0
103,0,0
104,0,0
105,0,0
106,0,0
108,0,0
109,0,0
109,0,0
110,0,0
111,0,0
114,0,0
115,0,0
116,0,0
117,0,0
119,0,0
120,0,0
121,1,0
121,1,0
123,5,0
125,9,0
126,11,0
127,13,0
128,15,0
130,18,0
131,20,0
133,24,0
134,26,0
134,26,0
136,30,0
137,32,0
138,34,0
139,35,0
141,39,0
143,43,0
144,45,0
145,47,0
147,51,0
147,51,0
148,52,0
149,54,0
150,56,0
153,62,0
154,64,0
155,66,0
156,68,0
158,71,0
159,73,0
160,75,0
160,75,0
161,77,0
164,83,0
165,85,0
166,86,0
167,88,0
169,92,0
170,94,0
171,96,0
172,98,0
172,98,0
175,103,0
176,105,0
177,107,0
178,109,0
180,113,0
181,115,0
182,117,0
184,120,0
186,124,0
186,124,0
187,126,0
188,128,0
189,130,0
191,134,3
192,136,7
194,139,15
195,141,19
197,145,27
198,147,31
198,147,31
199,149,35
200,151,39
202,154,47
204,158,54
205,160,58
206,162,62
208,166,70
209,168,74
210,170,78
211,171,82
211,171,82
213,175,90
215,179,98
216,181,102
217,183,105
219,187,113
220,188,117
221,190,121
222,192,125
225,198,137
225,198,137
226,200,141
227,202,145
228,204,149
230,207,156
231,209,160
232,211,164
233,213,168
236,219,180
237,221,184
237,221,184
238,222,188
239,224,192
241,228,200
242,230,204
243,232,207
245,236,215
247,239,223
248,241,227
249,243,231
249,243,231
250,245,235
252,249,243
253,251,247
255,255,255
