0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,1,0
0,3,0
0,4,0
0,5,0
0,6,0
0,6,0
0,8,0
0,9,0
0,11,0
0,12,0
0,14,0
0,15,0
0,16,0
0,17,0
0,19,0
0,19,0
0,21,0
0,22,0
0,23,0
0,25,0
0,26,0
0,27,0
0,28,0
0,31,0
0,32,0
0,32,0
0,33,0
0,34,0
0,36,0
0,37,0
0,38,0
0,39,0
0,42,0
0,43,0
0,44,0
0,45,0
0,45,0
0,47,0
0,48,0
0,49,0
0,51,0
0,53,0
0,54,0
0,55,0
0,56,0
0,58,0
0,58,0
0,59,0
0,60,0
0,62,0
0,64,0
0,65,0
0,66,0
0,67,0
0,69,0
0,70,0
0,70,0
0,72,0
0,73,0
0,75,0
0,76,0
0,77,0
0,78,0
0,80,0
0,82,0
0,83,0
0,83,0
0,84,0
0,86,0
0,87,0
0,88,0
0,89,0
0,92,0
0,93,0
0,94,0
0,95,0
0,97,0
0,97,0
1,98,0
3,99,0
4,100,0
9,103,0
11,104,0
12,105,0
14,106,0
17,108,0
19,109,0
19,109,0
20,110,0
22,111,0
27,114,0
29,115,0
30,116,0
32,117,0
35,119,0
37,120,0
38,121,0
38,121,0
41,123,0
45,125,0
46,126,0
48,127,0
50,128,0
53,130,0
54,131,0
58,133,0
59,134,0
59,134,0
62,136,0
64,137,0
66,138,0
67,139,0
71,141,0
74,143,0
75,144,0
77,145,0
80,147,0
80,147,0
82,148,0
83,149,0
85,150,0
90,153,0
91,154,0
93,155,0
95,156,0
98,158,0
100,159,0
101,160,0
101,160,0
103,161,0
108,164,0
109,165,0
111,166,0
112,167,0
116,169,0
117,170,0
119,171,0
121,172,0
121,172,0
125,175,0
127,176,0
129,177,0
130,178,0
133,180,0
135,181,0
137,182,3
140,184,10
143,186,17
143,186,17
145,187,20
146,188,24
148,189,27
151,191,34
153,192,37
156,194,44
158,195,48
161,197,55
163,198,58
163,198,58
164,199,62
166,200,65
169,202,72
172,204,79
174,205,82
175,206,86
179,208,93
180,209,96
182,210,99
183,211,103
183,211,103
187,213,110
190,215,117
192,216,120
193,217,124
196,219,130
198,220,134
200,221,137
201,222,141
206,225,151
206,225,151
208,226,155
209,227,158
211,228,161
214,230,168
216,231,172
217,232,175
219,233,179
224,236,189
225,237,192
225,237,192
227,238,196
229,239,199
232,241,206
234,242,210
235,243,213
238,245,220
242,247,227
243,248,230
245,249,234
245,249,234
246,250,237
250,252,244
251,253,248
255,255,255
