0,0,0
0,0,4
0,0,6
0,0,10
0,0,13
0,0,17
0,0,20
0,0,24
0,0,27
0,0,31
0,0,33
0,0,37
0,0,40
0,0,44
0,0,47
0,0,51
0,0,54
0,0,58
0,0,61
0,0,65
0,0,67
0,0,71
0,0,74
0,0,78
0,0,81
0,0,85
0,0,88
0,0,92
0,0,94
0,0,99
0,0,101
0,0,105
0,0,108
0,0,112
0,0,115
0,0,119
0,0,122
0,0,126
0,0,128
0,4,132
0,7,135
0,12,139
0,15,142
0,20,146
0,23,149
0,28,153
0,31,155
0,36,160
0,39,162
0,44,166
0,47,169
0,52,173
0,55,176
0,60,180
0,63,183
0,68,187
0,71,189
0,76,193
0,79,196
0,84,200
0,87,203
0,92,207
0,95,210
0,100,214
0,103,217
0,108,221
0,111,223
0,116,227
0,119,230
0,124,234
0,127,237
0,132,241
0,135,244
0,140,248
0,143,250
0,148,255
0,151,255
5,156,255
13,159,255
25,164,255
33,167,255
45,172,255
53,175,255
65,180,255
73,183,255
85,188,255
94,191,255
106,196,255
114,199,255
126,204,255
134,207,255
146,212,255
154,215,255
166,220,255
175,223,255
187,228,255
195,231,255
207,236,255
215,239,255
227,244,255
235,247,255
247,252,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
