0,0,0
1,0,0
2,0,0
5,0,0
8,0,0
11,0,0
14,0,0
17,0,0
20,0,0
23,0,0
26,0,0
28,0,0
31,0,0
34,0,0
37,0,0
42,0,0
44,0,0
47,0,0
50,0,0
55,0,0
57,0,0
60,0,0
65,0,0
68,0,0
70,0,0
75,0,0
78,0,0
82,0,0
85,0,0
88,0,0
92,0,0
95,0,0
99,0,0
102,0,0
107,0,0
110,0,0
114,0,0
117,0,0
121,0,0
124,0,0
128,0,0
133,0,0
136,0,0
140,0,0
143,0,0
147,0,0
152,0,0
155,0,0
159,0,0
163,0,0
166,0,0
170,0,0
175,1,0
178,5,0
182,11,0
186,17,0
189,20,0
194,26,0
198,32,0
201,35,0
205,41,0
210,47,0
214,52,0
217,56,0
221,62,0
226,68,0
230,73,0
233,77,0
237,83,0
241,88,0
246,94,0
250,100,0
253,103,0
255,109,0
255,115,0
255,120,0
255,126,0
255,130,0
255,136,7
255,141,19
255,147,31
255,153,43
255,158,54
255,164,66
255,168,74
255,173,86
255,179,98
255,185,109
255,190,121
255,196,133
255,202,145
255,207,156
255,213,168
255,217,176
255,222,188
255,228,200
255,234,211
255,239,223
255,245,235
255,251,247
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
